300,1.20949601666444e-17
302,1.19352924761853e-17
304,1.17787657440054e-17
306,1.16252981224956e-17
308,1.14748104127804e-17
310,1.13272259625182e-17
312,1.11824705682733e-17
314,1.10404723822265e-17
316,1.09011618230051e-17
318,1.07644714904276e-17
320,1.06303360839648e-17
322,1.04986923247367e-17
324,1.0369478880868e-17
326,1.02426362960405e-17
328,1.01181069210849e-17
330,9.99583484846648e-18
332,9.8757658495246e-18
334,9.7578473143354e-18
336,9.64202819407242e-18
338,9.5282589457477e-18
340,9.41649147922145e-18
342,9.30667910637461e-18
344,9.19877649234383e-18
346,9.09273960872398e-18
348,8.98852568864777e-18
350,8.88609318365714e-18
352,8.78540172228499e-18
354,8.68641207027036e-18
356,8.58908609233367e-18
358,8.49338671544271e-18
360,8.39927789350309e-18
362,8.30672457341046e-18
364,8.2156926624049e-18
366,8.12614899667055e-18
368,8.03806131112654e-18
370,7.95139821035792e-18
372,7.86612914063765e-18
374,7.78222436299294e-18
376,7.69965492727196e-18
378,7.61839264716833e-18
380,7.53841007616344e-18
382,7.45968048434802e-18
384,7.3821778360867e-18
386,7.30587676849043e-18
388,7.23075257066373e-18
390,7.15678116369494e-18
392,7.08393908135933e-18
394,7.01220345150609e-18
396,6.94155197810172e-18
398,6.87196292390344e-18
400,6.8034150937375e-18
402,6.73588781835846e-18
404,6.66936093886629e-18
406,6.60381479165959e-18
408,6.53923019390379e-18
410,6.47558842949435e-18
412,6.41287123549581e-18
414,6.35106078903825e-18
416,6.29013969465375e-18
418,6.2300909720359e-18
420,6.17089804420635e-18
422,6.11254472607309e-18
424,6.05501521336552e-18
426,5.99829407193238e-18
428,5.94236622738886e-18
430,5.88721695510005e-18
432,5.83283187048825e-18
434,5.77919691965215e-18
436,5.72629837028659e-18
438,5.67412280289193e-18
440,5.6226571022624e-18
442,5.57188844924346e-18
444,5.52180431274856e-18
446,5.47239244202578e-18
448,5.42364085916574e-18
450,5.37553785184198e-18
452,5.32807196627575e-18
454,5.28123200041724e-18
456,5.23500699733572e-18
458,5.18938623881124e-18
460,5.14435923912098e-18
462,5.09991573901351e-18
464,5.05604569986437e-18
466,5.01273929800696e-18
468,4.9699869192326e-18
470,4.92777915345405e-18
472,4.88610678952708e-18
474,4.8449608102245e-18
476,4.80433238735788e-18
478,4.76421287704172e-18
480,4.72459381509549e-18
482,4.68546691257898e-18
484,4.64682405145653e-18
486,4.60865728038578e-18
488,4.57095881062718e-18
490,4.53372101206997e-18
492,4.49693640937108e-18
494,4.46059767820322e-18
496,4.42469764160868e-18
498,4.38922926645538e-18
500,4.354185659992e-18
502,4.31956006649894e-18
504,4.28534586403219e-18
506,4.25153656125701e-18
508,4.21812579436884e-18
510,4.18510732409842e-18
512,4.15247503279877e-18
514,4.12022292161123e-18
516,4.08834510770837e-18
518,4.05683582161119e-18
520,4.0256894045784e-18
522,3.99490030606568e-18
524,3.96446308125255e-18
526,3.93437238863508e-18
528,3.90462298768222e-18
530,3.87520973655393e-18
532,3.8461275898793e-18
534,3.81737159659274e-18
536,3.78893689782663e-18
538,3.76081872485869e-18
540,3.73301239711248e-18
542,3.70551332020942e-18
544,3.67831698407088e-18
546,3.65141896106885e-18
548,3.62481490422372e-18
550,3.59850054544793e-18
552,3.57247169383402e-18
554,3.54672423398585e-18
556,3.52125412439185e-18
558,3.49605739583895e-18
560,3.47113014986607e-18
562,3.44646855725611e-18
564,3.42206885656531e-18
566,3.39792735268888e-18
568,3.37404041546196e-18
570,3.35040447829486e-18
572,3.32701603684166e-18
574,3.3038716477012e-18
576,3.28096792714964e-18
578,3.25830154990362e-18
580,3.2358692479132e-18
582,3.21366780918388e-18
584,3.19169407662671e-18
586,3.1699449469359e-18
588,3.14841736949304e-18
590,3.12710834529733e-18
592,3.10601492592106e-18
594,3.08513421248966e-18
596,3.0644633546856e-18
598,3.04399954977573e-18
600,3.02374004166111e-18
602,3.00368211994901e-18
604,2.98382311904631e-18
606,2.96416041727391e-18
608,2.94469143600134e-18
610,2.9254136388014e-18
612,2.90632453062391e-18
614,2.8874216569884e-18
616,2.8687026031951e-18
618,2.85016499355369e-18
620,2.83180649062955e-18
622,2.81362479450688e-18
624,2.79561764206834e-18
626,2.77778280629077e-18
628,2.76011809555661e-18
630,2.7426213529806e-18
632,2.72529045575128e-18
634,2.70812331448716e-18
636,2.6911178726069e-18
638,2.67427210571339e-18
640,2.65758402099121e-18
642,2.64105165661727e-18
644,2.62467308118417e-18
646,2.60844639313614e-18
648,2.592369720217e-18
650,2.57644121893018e-18
652,2.56065907401012e-18
654,2.54502149790515e-18
656,2.52952673027123e-18
658,2.51417303747656e-18
660,2.49895871211662e-18
662,2.4838820725395e-18
664,2.46894146238115e-18
666,2.45413525011047e-18
668,2.43946182858385e-18
670,2.42491961460904e-18
672,2.41050704851811e-18
674,2.39622259374917e-18
676,2.38206473643692e-18
678,2.36803198501144e-18
680,2.35412286980536e-18
682,2.34033594266905e-18
684,2.32666977659365e-18
686,2.31312296534182e-18
688,2.29969412308596e-18
690,2.28638188405377e-18
692,2.273184902181e-18
694,2.26010185077112e-18
696,2.24713142216194e-18
698,2.23427232739879e-18
700,2.22152329591429e-18
702,2.20888307521449e-18
704,2.19635043057125e-18
706,2.18392414472069e-18
708,2.17160301756759e-18
710,2.15938586589566e-18
712,2.14727152308342e-18
714,2.13525883882573e-18
716,2.12334667886068e-18
718,2.11153392470186e-18
720,2.09981947337577e-18
722,2.08820223716439e-18
724,2.07668114335261e-18
726,2.06525513398068e-18
728,2.05392316560123e-18
730,2.0426842090411e-18
732,2.03153724916764e-18
734,2.02048128465947e-18
736,2.00951532778163e-18
738,1.99863840416492e-18
740,1.98784955258948e-18
742,1.97714782477242e-18
744,1.96653228515941e-18
746,1.95600201072027e-18
748,1.94555609074823e-18
750,1.93519362666311e-18
752,1.92491373181799e-18
754,1.91471553130959e-18
756,1.90459816179208e-18
758,1.89456077129441e-18
760,1.88460251904086e-18
762,1.87472257527504e-18
764,1.864920121087e-18
766,1.85519434824356e-18
768,1.84554445902167e-18
770,1.83596966604486e-18
772,1.82646919212261e-18
774,1.81704227009261e-18
776,1.80768814266593e-18
778,1.7984060622749e-18
780,1.78919529092373e-18
782,1.78005510004186e-18
784,1.77098477033983e-18
786,1.7619835916678e-18
788,1.75305086287652e-18
790,1.74418589168082e-18
792,1.73538799452543e-18
794,1.72665649645325e-18
796,1.71799073097586e-18
798,1.70939003994636e-18
800,1.70085377343438e-18
802,1.6923812896033e-18
804,1.68397195458961e-18
806,1.67562514238435e-18
808,1.66734023471657e-18
810,1.65911662093888e-18
812,1.6509536979149e-18
814,1.64285086990866e-18
816,1.63480754847595e-18
818,1.62682315235741e-18
820,1.61889710737359e-18
822,1.61102884632165e-18
824,1.60321780887395e-18
826,1.59546344147823e-18
828,1.58776519725956e-18
830,1.58012253592394e-18
832,1.57253492366344e-18
834,1.56500183306305e-18
836,1.55752274300897e-18
838,1.55009713859855e-18
840,1.54272451105159e-18
842,1.53540435762324e-18
844,1.52813618151827e-18
846,1.52091949180681e-18
848,1.51375380334138e-18
850,1.50663863667543e-18
852,1.49957351798309e-18
854,1.4925579789803e-18
856,1.48559155684721e-18
858,1.47867379415185e-18
860,1.47180423877501e-18
862,1.46498244383643e-18
864,1.45820796762206e-18
866,1.45148037351258e-18
868,1.44479922991304e-18
870,1.43816411018364e-18
872,1.43157459257165e-18
874,1.42503026014432e-18
876,1.41853070072298e-18
878,1.41207550681815e-18
880,1.4056642755656e-18
882,1.39929660866357e-18
884,1.39297211231087e-18
886,1.38669039714597e-18
888,1.38045107818714e-18
890,1.37425377477339e-18
892,1.36809811050645e-18
894,1.3619837131936e-18
896,1.35591021479143e-18
898,1.34987725135044e-18
900,1.34388446296049e-18
902,1.33793149369718e-18
904,1.33201799156894e-18
906,1.32614360846503e-18
908,1.32030800010431e-18
910,1.31451082598478e-18
912,1.30875174933393e-18
914,1.30303043705979e-18
916,1.29734655970281e-18
918,1.2916997913884e-18
920,1.28608980978025e-18
922,1.28051629603427e-18
924,1.27497893475338e-18
926,1.26947741394278e-18
928,1.26401142496609e-18
930,1.25858066250202e-18
932,1.25318482450174e-18
934,1.24782361214688e-18
936,1.24249672980815e-18
938,1.23720388500461e-18
940,1.23194478836351e-18
942,1.22671915358072e-18
944,1.22152669738177e-18
946,1.21636713948348e-18
948,1.21124020255612e-18
950,1.20614561218615e-18
952,1.20108309683947e-18
954,1.19605238782529e-18
956,1.19105321926043e-18
958,1.18608532803422e-18
960,1.18114845377387e-18
962,1.17624233881034e-18
964,1.17136672814475e-18
966,1.16652136941519e-18
968,1.16170601286413e-18
970,1.1569204113062e-18
972,1.15216432009645e-18
974,1.14743749709911e-18
976,1.1427397026568e-18
978,1.13807069956006e-18
980,1.13343025301749e-18
982,1.12881813062622e-18
984,1.12423410234277e-18
986,1.11967794045439e-18
988,1.1151494195508e-18
990,1.11064831649628e-18
992,1.10617441040217e-18
994,1.10172748259982e-18
996,1.09730731661385e-18
998,1.09291369813575e-18
1000,1.088546414998e-18
1002,1.08420525714838e-18
1004,1.07989001662474e-18
1006,1.07560048753009e-18
1008,1.07133646600805e-18
1010,1.06709775021861e-18
1012,1.06288414031425e-18
1014,1.05869543841641e-18
1016,1.05453144859221e-18
1018,1.05039197683157e-18
1020,1.04627683102461e-18
1022,1.04218582093933e-18
1024,1.03811875819969e-18
1026,1.03407545626385e-18
1028,1.03005573040281e-18
1030,1.02605939767933e-18
1032,1.02208627692709e-18
1034,1.01813618873018e-18
1036,1.0142089554028e-18
1038,1.01030440096933e-18
1040,1.0064223511446e-18
1042,1.00256263331442e-18
1044,9.98725076516419e-19
1046,9.94909511421093e-19
1048,9.91115770313137e-19
1050,9.87343687073016e-19
1052,9.83593097158771e-19
1054,9.79863837588081e-19
1056,9.76155746920555e-19
1058,9.72468665240261e-19
1060,9.68802434138483e-19
1062,9.65156896696706e-19
1064,9.61531897469826e-19
1066,9.57927282469578e-19
1068,9.54342899148186e-19
1070,9.50778596382217e-19
1072,9.47234224456658e-19
1074,9.4370963504919e-19
1076,9.40204681214674e-19
1078,9.36719217369829e-19
1080,9.33253099278121e-19
1082,9.29806184034837e-19
1084,9.26378330052355e-19
1086,9.22969397045606e-19
1088,9.1957924601772e-19
1090,9.16207739245855e-19
1092,9.12854740267211e-19
1094,9.09520113865225e-19
1096,9.0620372605593e-19
1098,9.02905444074505e-19
1100,8.99625136361984e-19
